gene_id	GO.IDs
comp56664_c0_seq1	GO:0005215;GO:0006810;GO:0016021
comp56675_c0_seq1	GO:0005737;GO:0006915
comp5669_c0_seq1	GO:0003847
comp5670_c0_seq1	GO:0006950;GO:0033554;GO:0061077
comp56733_c0_seq1	GO:0007600
comp56736_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005216;GO:0006811;GO:0007600
comp5674_c0_seq1	GO:0009058;GO:0016769;GO:0008890;GO:0004758
comp5675_c0_seq1	GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209
comp56750_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp56755_c0_seq1	GO:0019135
comp56782_c0_seq1	GO:0007155;GO:0005509
comp56797_c0_seq1	GO:0004692
comp5680_c0_seq1	GO:0005509;GO:0007155;GO:0005576
comp56800_c0_seq1	GO:0004114;GO:0007165;GO:0003824;GO:0051342;GO:0047555
comp56808_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp5681_c0_seq1	GO:0005488;GO:0006810;GO:0016020;GO:0005310
comp5682_c0_seq1	GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0004722
comp56820_c0_seq1	GO:0004100
comp56823_c0_seq1	GO:0004563;GO:0005975;GO:0030246
comp56824_c0_seq1	GO:0016021;GO:0008273
comp56824_c0_seq1	GO:0016021;GO:0008273
comp56827_c0_seq1	GO:0003676;GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209
comp56830_c0_seq1	GO:0005328;GO:0005887;GO:0006836;GO:0016020;GO:0005332;GO:0007268
comp56832_c0_seq1	GO:0000139;GO:0003827;GO:0006487
comp56852_c0_seq1	GO:0006952;GO:0042829;GO:0004623;GO:0005509;GO:0016042;GO:0000160;GO:0003677;GO:0006355
comp56857_c0_seq1	GO:0005622;GO:0000012;GO:0003684;GO:0005634;GO:0006281
comp56862_c0_seq1	GO:0008091
comp5687_c0_seq1	GO:0006366
comp56875_c0_seq1	GO:0003677;GO:0003899;GO:0005634;GO:0006350;GO:0003900;GO:0003901;GO:0003902
comp56876_c0_seq1	GO:0005351;GO:0009401
comp569_c0_seq1	GO:0016020;GO:0006508;GO:0008533;GO:0008237;GO:0008270;GO:0004238
comp56902_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0005007
comp56905_c0_seq1	GO:0003677;GO:0006355
comp56907_c0_seq1	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111
comp5691_c0_seq1	GO:0008152;GO:0008415;GO:0008601
comp56922_c0_seq1	GO:0004067;GO:0006516;GO:0008798
comp56933_c0_seq1	GO:0005524
comp5694_c0_seq1	GO:0004713;GO:0005001
comp56942_c0_seq1	GO:0016021
comp56944_c0_seq1	GO:0003676;GO:0005622;GO:0003725
comp56946_c0_seq1	GO:0003677;GO:0006355
comp56968_c0_seq1	GO:0005524
comp5697_c0_seq1	GO:0005525;GO:0007049;GO:0051301
comp5697_c0_seq1	GO:0005525;GO:0007049;GO:0051301
comp5697_c0_seq1	GO:0005525;GO:0007049;GO:0051301
comp56971_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004687
comp56977_c0_seq1	GO:0004221;GO:0007268;GO:0048167
comp56979_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp57_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0015935;GO:0022627;GO:0042254
comp5700_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004715;GO:0004716
comp57007_c0_seq1	GO:0005525;GO:0006412;GO:0003735;GO:0005622;GO:0005840;GO:0003924;GO:0008547;GO:0003746
comp57010_c0_seq1	GO:0016021;GO:0005432
comp57010_c0_seq1	GO:0016021;GO:0005432
comp57015_c0_seq1	GO:0016262;GO:0002226;GO:0045824
comp57016_c0_seq1	GO:0007242;GO:0009190;GO:0016849;GO:0004383;GO:0008075
comp57032_c0_seq1	GO:0005215;GO:0006810;GO:0004970;GO:0005234;GO:0016020;GO:0004872;GO:0005216;GO:0006811
comp57032_c0_seq1	GO:0005215;GO:0006810;GO:0004970;GO:0005234;GO:0016020;GO:0004872;GO:0005216;GO:0006811
comp57032_c0_seq1	GO:0005215;GO:0006810;GO:0004970;GO:0005234;GO:0016020;GO:0004872;GO:0005216;GO:0006811
comp5704_c0_seq1	GO:0004871;GO:0005576;GO:0007223;GO:0007275
comp5705_c0_seq1	GO:0005509;GO:0005515
comp57054_c0_seq1	GO:0005515
comp5706_c0_seq1	GO:0006457;GO:0031072;GO:0051082;GO:0003676;GO:0005634;GO:0008270;GO:0006950;GO:0033554;GO:0061077
comp57070_c0_seq1	GO:0004872;GO:0005509
comp57085_c0_seq1	GO:0003824;GO:0008152;GO:0016874;GO:0051340;GO:0004467
comp57086_c0_seq1	GO:0004047;GO:0005737;GO:0006546;GO:0008480
comp5709_c0_seq1	GO:0016021;GO:0016192
comp57094_c0_seq1	GO:0016020
comp57113_c0_seq1	GO:0002226;GO:0042381
comp57113_c0_seq1	GO:0002226;GO:0042381
comp5714_c0_seq1	GO:0004725;GO:0006470;GO:0004721;GO:0005001
comp57151_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004977;GO:0004993
comp57153_c0_seq1	GO:0005529;GO:0004652;GO:0002226;GO:0001867
comp57153_c0_seq1	GO:0005529;GO:0004652;GO:0002226;GO:0001867
comp57155_c0_seq1	GO:0003824
comp57156_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0047322
comp57157_c0_seq1	GO:0003847
comp5716_c0_seq1	GO:0005524;GO:0005525;GO:0007264;GO:0006886;GO:0015031;GO:0003924;GO:0003925
comp5716_c0_seq1	GO:0005524;GO:0005525;GO:0007264;GO:0006886;GO:0015031;GO:0003924;GO:0003925
comp5717_c0_seq1	GO:0005634;GO:0005737
comp5719_c0_seq1	GO:0006915;GO:1900119
comp5720_c0_seq1	GO:0005524;GO:0006139;GO:0019201
comp57206_c0_seq1	GO:0016491;GO:0006636;GO:0016020;GO:0016717;GO:0016213
comp57212_c0_seq1	GO:0006071;GO:0008889
comp57215_c0_seq1	GO:0005509
comp57216_c0_seq1	GO:0008067;GO:0016020;GO:0004930;GO:0001641;GO:0007600
comp57216_c0_seq1	GO:0008067;GO:0016020;GO:0004930;GO:0001641;GO:0007600
comp57221_c0_seq1	GO:0003846
comp57233_c0_seq1	GO:0008152;GO:0016491;GO:0003858
comp57246_c0_seq1	GO:0008152;GO:0008484;GO:0003943;GO:0004065
comp57277_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp5728_c0_seq1	GO:0005554
comp57282_c0_seq1	GO:0016021
comp5729_c0_seq1	GO:0004806
comp57298_c0_seq1	GO:0005509;GO:0007156;GO:0016020;GO:0007154;GO:0016021
comp573_c0_seq1	GO:0003779
comp57304_c0_seq1	GO:0005509
comp5731_c0_seq1	GO:0005215;GO:0006810;GO:0016020;GO:0005412
comp5732_c0_seq1	GO:0016021
comp57323_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0006457;GO:0031072;GO:0051082;GO:0006950;GO:0033554;GO:0061077
comp57335_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0005509
comp57343_c0_seq1	GO:0050115;GO:0030163;GO:0043248
comp57343_c0_seq1	GO:0050115;GO:0030163;GO:0043248
comp57347_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0001518;GO:0005248;GO:0006814;GO:0008152;GO:0016740;GO:0005509;GO:0005216;GO:0006811;GO:0005245;GO:0007268
comp57347_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0001518;GO:0005248;GO:0006814;GO:0008152;GO:0016740;GO:0005509;GO:0005216;GO:0006811;GO:0005245;GO:0007268
comp5735_c0_seq1	GO:0006098;GO:0017057;GO:0005975;GO:0047936
comp57368_c0_seq1	GO:0005524;GO:0016887
comp57384_c0_seq1	GO:0003723;GO:0004540
comp57391_c0_seq1	GO:0005279;GO:0006865;GO:0016020
comp57394_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0003676
comp5740_c0_seq1	GO:0006486;GO:0008417;GO:0016020
comp5740_c0_seq1	GO:0006486;GO:0008417;GO:0016020
comp5741_c0_seq1	GO:0010992
comp57416_c0_seq1	GO:0051301
comp57416_c0_seq1	GO:0051301
comp57418_c0_seq1	GO:0005044;GO:0016020;GO:0004720;GO:0005507
comp57428_c0_seq1	GO:0005515;GO:0007165;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp57432_c0_seq1	GO:0005267;GO:0006813;GO:0016020
comp57459_c0_seq1	GO:0006118;GO:0004497;GO:0070330
comp57459_c0_seq1	GO:0006118;GO:0004497;GO:0070330
comp5747_c0_seq1	GO:0005737;GO:0006914
comp5748_c0_seq1	GO:0005044;GO:0016020;GO:0004252;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808
comp57489_c0_seq1	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111
comp575_c0_seq1	GO:0010992
comp57500_c0_seq1	GO:0007218;GO:0016020;GO:0005261;GO:0006812;GO:0005509;GO:0005216;GO:0006811
comp57500_c0_seq1	GO:0007218;GO:0016020;GO:0005261;GO:0006812;GO:0005509;GO:0005216;GO:0006811
comp57505_c0_seq1	GO:0005524
comp57509_c0_seq1	GO:0005279;GO:0006865;GO:0016020
comp57509_c0_seq1	GO:0005279;GO:0006865;GO:0016020
comp57522_c0_seq1	GO:0005529;GO:0008270;GO:0016491;GO:0002226;GO:0001867
comp57522_c0_seq1	GO:0005529;GO:0008270;GO:0016491;GO:0002226;GO:0001867
comp57525_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0005003;GO:0016020;GO:0004713
comp5753_c0_seq1	GO:0006470;GO:0008138
comp5754_c0_seq1	GO:0008083
comp57546_c0_seq1	GO:0004558;GO:0004339
comp57550_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004983
comp5756_c0_seq1	GO:0004721;GO:0006470;GO:0004484;GO:0006370;GO:0006397;GO:0004651
comp5758_c0_seq1	GO:0003677;GO:0004879;GO:0005634;GO:0006355;GO:0003700;GO:0003707;GO:0003706
comp57580_c0_seq1	GO:0004222;GO:0006508;GO:0004249;GO:0008133;GO:0008319;GO:0030402
comp57584_c0_seq1	GO:0010992
comp5759_c0_seq1	GO:0005198;GO:0003944
comp57595_c0_seq1	GO:0010992
comp57596_c0_seq1	GO:0005351;GO:0009401;GO:0003676
comp57597_c0_seq1	GO:0031214
comp5760_c0_seq1	GO:0008570
comp57602_c0_seq1	GO:0003677;GO:0006355
comp57604_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0001518;GO:0005248;GO:0006814;GO:0008152;GO:0016740;GO:0005509;GO:0005216;GO:0006811;GO:0005245;GO:0007268
comp57604_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0001518;GO:0005248;GO:0006814;GO:0008152;GO:0016740;GO:0005509;GO:0005216;GO:0006811;GO:0005245;GO:0007268
comp5761_c0_seq1	GO:0005524;GO:0016887;GO:0000166;GO:0017111
comp5762_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
comp57625_c0_seq1	GO:0005509;GO:0007156;GO:0016020
comp57630_c0_seq1	GO:0003779;GO:0008091
comp57645_c0_seq1	GO:0005515;GO:0007165;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp5765_c0_seq1	GO:0008318;GO:0018346;GO:0004427
comp5769_c0_seq1	GO:0004888;GO:0016020
comp57700_c0_seq1	GO:0005509
comp57700_c0_seq1	GO:0005509
comp5771_c0_seq1	GO:0004553;GO:0005975;GO:0005515;GO:0006886;GO:0006888;GO:0030127
comp57713_c0_seq1	GO:0016491;GO:0008336
comp57723_c0_seq1	GO:0005515;GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0008076;GO:0005261;GO:0006812;GO:0005216;GO:0006811;GO:0007268
comp5774_c0_seq1	GO:0003676
comp57743_c0_seq1	GO:0007155;GO:0005509
comp57748_c0_seq1	GO:0006508;GO:0008233;GO:0043275
comp57748_c0_seq1	GO:0006508;GO:0008233;GO:0043275
comp57749_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0008528;GO:0016020;GO:0004383
comp5775_c0_seq1	GO:0005001
comp57756_c0_seq1	GO:0005215;GO:0006810;GO:0016021
comp5778_c0_seq1	GO:0016787;GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357
comp57782_c0_seq1	GO:0031214
comp57815_c0_seq1	GO:0003677;GO:0005634;GO:0006355
comp5782_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412
comp5783_c0_seq1	GO:0016012
comp5784_c0_seq1	GO:0008152;GO:0016624;GO:0004802
comp57841_c0_seq1	GO:0005215;GO:0006810;GO:0004970;GO:0005234;GO:0016020;GO:0004872;GO:0005216;GO:0006811
comp57841_c0_seq1	GO:0005215;GO:0006810;GO:0004970;GO:0005234;GO:0016020;GO:0004872;GO:0005216;GO:0006811
comp57841_c0_seq1	GO:0005215;GO:0006810;GO:0004970;GO:0005234;GO:0016020;GO:0004872;GO:0005216;GO:0006811
comp5785_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp57850_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004983;GO:0005489;GO:0005507;GO:0006118
comp57853_c0_seq1	GO:0003913;GO:0006281;GO:0003904
comp57853_c0_seq1	GO:0003913;GO:0006281;GO:0003904
comp5786_c0_seq1	GO:0005856
comp57866_c0_seq1	GO:0004222;GO:0004249;GO:0008133;GO:0008319;GO:0030402
comp57873_c0_seq1	GO:0004339
comp57878_c0_seq1	GO:0008152;GO:0016491;GO:0003847;GO:0004693;GO:0008353
comp57879_c0_seq1	GO:0004295;GO:0006508;GO:0004263;GO:0004252;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808
comp57885_c0_seq1	GO:0006950;GO:0033554;GO:0061077
comp579_c0_seq1	GO:0005576;GO:0007600
comp579_c0_seq1	GO:0005576;GO:0007600
comp579_c0_seq1	GO:0005576;GO:0007600
comp5790_c0_seq1	GO:0004571;GO:0005509;GO:0006487;GO:0016020;GO:0004553;GO:0008933;GO:0015923;GO:0015924;GO:0015925;GO:0015926;GO:0015927;GO:0015928;GO:0015929;GO:0016160
comp57921_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0001590
comp5797_c0_seq1	GO:0005525;GO:0007264;GO:0015031;GO:0003924;GO:0003925;GO:0004602
comp57979_c0_seq1	GO:0005622;GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0010992
comp57981_c0_seq1	GO:0003924;GO:0005525
comp57995_c0_seq1	GO:0008270;GO:0003676;GO:0005634
comp57995_c0_seq1	GO:0008270;GO:0003676;GO:0005634
comp58_c0_seq1	GO:0005737;GO:0006817
comp5800_c0_seq1	GO:0003824;GO:0002226;GO:0042381
comp5800_c0_seq1	GO:0003824;GO:0002226;GO:0042381
comp58010_c0_seq1	GO:0005215;GO:0006810;GO:0016021;GO:0016020;GO:0015101;GO:0015226
comp58019_c0_seq1	GO:0003847;GO:0006366
comp58019_c0_seq1	GO:0003847;GO:0006366
comp58041_c0_seq1	GO:0003950;GO:0030163;GO:0043248
comp58042_c0_seq1	GO:0005515;GO:0016491
comp58051_c0_seq1	GO:0005201;GO:0005581;GO:0005737;GO:0006817
comp58060_c0_seq1	GO:0004872;GO:0005509
comp58065_c0_seq1	GO:0008067;GO:0016020;GO:0004965;GO:0007600
comp58065_c0_seq1	GO:0008067;GO:0016020;GO:0004965;GO:0007600
comp58065_c0_seq1	GO:0008067;GO:0016020;GO:0004965;GO:0007600
comp58102_c0_seq1	GO:0003743;GO:0006412
comp58111_c0_seq1	GO:0005164;GO:0006955;GO:0016020;GO:0005737;GO:0006817
comp5813_c0_seq1	GO:0008083;GO:0005576
comp5814_c0_seq1	GO:0007242;GO:0005509
comp5815_c0_seq1	GO:0004842;GO:0005622;GO:0006464;GO:0006512;GO:0008766;GO:0016881;GO:0018169;GO:0010992
comp58162_c0_seq1	GO:0004930;GO:0016020
comp58167_c0_seq1	GO:0003677;GO:0003700;GO:0005634;GO:0006355
comp58186_c0_seq1	GO:0004550;GO:0005524;GO:0006183;GO:0006228;GO:0006241;GO:0008152;GO:0016740
comp58191_c0_seq1	GO:0003953
comp582_c0_seq1	GO:0003676
comp5820_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004687
comp5822_c0_seq1	GO:0003677;GO:0003899;GO:0005634;GO:0006350;GO:0003900;GO:0003901;GO:0003902
comp5824_c0_seq1	GO:0005198;GO:0005874;GO:0007018;GO:0003924;GO:0005525;GO:0043234;GO:0051258
comp58242_c0_seq1	GO:0003847;GO:0006366
comp58242_c0_seq1	GO:0003847;GO:0006366
comp58244_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004684;GO:0004685;GO:0005954;GO:0006914
comp58244_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004684;GO:0004685;GO:0005954;GO:0006914
comp58244_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004684;GO:0004685;GO:0005954;GO:0006914
comp58278_c0_seq1	GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0000166;GO:0017111;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp5829_c0_seq1	GO:0005509;GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357
comp5830_c0_seq1	GO:0016020;GO:0002226;GO:0001867
comp58306_c0_seq1	GO:0016020;GO:0005529;GO:0005509;GO:0004252;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808
comp58308_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005509;GO:0005216;GO:0006811
comp58308_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005509;GO:0005216;GO:0006811
comp58314_c0_seq1	GO:0016262
comp58317_c0_seq1	GO:0005737;GO:0006817
comp58344_c0_seq1	GO:0005942;GO:0016303;GO:0016773;GO:0004428;GO:0007242;GO:0035005
comp5835_c0_seq1	GO:0005509
comp5837_c0_seq1	GO:0007242;GO:0004715
comp58387_c0_seq1	GO:0005215;GO:0006810;GO:0016020;GO:0016021;GO:0015101;GO:0015226
comp58389_c0_seq1	GO:0003676
comp5840_c0_seq1	GO:0003723;GO:0004540;GO:0000166;GO:0017111
comp58411_c0_seq1	GO:0003824;GO:0008152;GO:0004300;GO:0004165
comp58416_c0_seq1	GO:0004623;GO:0005509;GO:0016042
comp5842_c0_seq1	GO:0004840;GO:0006464;GO:0006512;GO:0004842;GO:0010992
comp58427_c0_seq1	GO:0000166;GO:0003677;GO:0003887;GO:0005634;GO:0006260;GO:0008408;GO:0003889
comp5843_c0_seq1	GO:0007600
comp58442_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004977;GO:0004969;GO:0031808
comp58475_c0_seq1	GO:0017111
comp58475_c0_seq1	GO:0017111
comp5849_c0_seq1	GO:0005525;GO:0007264;GO:0015031;GO:0003895
comp585_c0_seq1	GO:0031214
comp5850_c0_seq1	GO:0005488;GO:0006810;GO:0016020;GO:0005509;GO:0005743;GO:0015207
comp58515_c0_seq1	GO:0004308
comp5852_c0_seq1	GO:0003677;GO:0003700;GO:0005634;GO:0006355
comp58520_c0_seq1	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111
comp5853_c0_seq1	GO:0016905
comp58533_c0_seq1	GO:0005529
comp58542_c0_seq1	GO:0003899;GO:0003900;GO:0003901;GO:0003902
comp58548_c0_seq1	GO:0003887;GO:0003889;GO:0003890;GO:0003891;GO:0003893;GO:0003894;GO:0003895;GO:0015999;GO:0016000;GO:0016448;GO:0016449;GO:0016450;GO:0016451;GO:0016452;GO:0019984
comp58548_c0_seq1	GO:0003887;GO:0003889;GO:0003890;GO:0003891;GO:0003893;GO:0003894;GO:0003895;GO:0015999;GO:0016000;GO:0016448;GO:0016449;GO:0016450;GO:0016451;GO:0016452;GO:0019984
comp58550_c0_seq1	GO:0004558;GO:0004339
comp58550_c0_seq1	GO:0004558;GO:0004339
comp58554_c0_seq1	GO:0009117;GO:0016787;GO:0004518;GO:0016788;GO:0042578;GO:0008889;GO:0009719;GO:0035381;GO:0035587
comp58555_c0_seq1	GO:0006950;GO:0033554;GO:0061077
comp58558_c0_seq1	GO:0004197;GO:0006508;GO:0000166;GO:0017111;GO:0003777;GO:0007018;GO:0030286;GO:0008567
comp58565_c0_seq1	GO:0005515;GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0008076;GO:0005261;GO:0006812;GO:0005216;GO:0006811;GO:0007268
comp5857_c0_seq1	GO:0016021
comp58583_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0007268
comp58583_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0007268
comp5859_c0_seq1	GO:0008270;GO:0004339;GO:0010992
comp58593_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412
comp58593_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412
comp586_c0_seq1	GO:0008757;GO:0008168;GO:0009108;GO:0000179;GO:0003880;GO:0008169;GO:0008170;GO:0008171;GO:0008172;GO:0008173;GO:0008174;GO:0008175;GO:0008276;GO:0008326;GO:0008425;GO:0008649;GO:0008650;GO:0009008;GO:0009383;GO:0016205;GO:0016273;GO:0016274;GO:0016278;GO:0016279;GO:0016300;GO:0016423;GO:0016424;GO:0016426;GO:0016427;GO:0016431;GO:0016433;GO:0016434;GO:0016435;GO:0016436;GO:0018423;GO:0018707;GO:0019702;GO:0030792;GO:0043334
comp58601_c0_seq1	GO:0016020
comp5861_c0_seq1	GO:0003743;GO:0006412
comp5861_c0_seq1	GO:0003743;GO:0006412
comp58616_c0_seq1	GO:0005509;GO:0007156;GO:0016020;GO:0007154;GO:0016021
comp5863_c0_seq1	GO:0003676
comp58630_c0_seq1	GO:0005524;GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0000166;GO:0017111;GO:0005515;GO:0015031;GO:0016887;GO:0008766;GO:0016881;GO:0018169;GO:0010992
comp5865_c0_seq1	GO:0006508;GO:0008462
comp58651_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004687
comp58654_c0_seq1	GO:0008152;GO:0016491;GO:0004090;GO:0016404
comp5866_c0_seq1	GO:0005856;GO:0004143
comp5868_c0_seq1	GO:0004871;GO:0005576;GO:0007223;GO:0007275
comp58682_c0_seq1	GO:0008152;GO:0004035
comp58687_c0_seq1	GO:0006605;GO:0006886;GO:0016020;GO:0015031;GO:0015450
comp5869_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
comp5870_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp58706_c0_seq1	GO:0005524;GO:0016887;GO:0000166;GO:0017111
comp58707_c0_seq1	GO:0006118;GO:0016491
comp58721_c0_seq1	GO:0005001
comp5873_c0_seq1	GO:0005739;GO:0006879
comp58739_c0_seq1	GO:0005328;GO:0005887;GO:0006836;GO:0016020;GO:0005330;GO:0007268
comp5874_c0_seq1	GO:0004245;GO:0006508;GO:0016020;GO:0008237;GO:0008270
comp58748_c0_seq1	GO:0003677;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626;GO:0006281
comp5876_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp5878_c0_seq1	GO:0008083;GO:0050566;GO:0050567
comp588_c0_seq1	GO:0002226;GO:0045824
comp588_c0_seq1	GO:0002226;GO:0045824
comp58818_c0_seq1	GO:0005215;GO:0006810;GO:0004970;GO:0005234;GO:0016020;GO:0004872;GO:0005216;GO:0006811;GO:0005267;GO:0006813;GO:0007268;GO:0048167
comp58818_c0_seq1	GO:0005215;GO:0006810;GO:0004970;GO:0005234;GO:0016020;GO:0004872;GO:0005216;GO:0006811;GO:0005267;GO:0006813;GO:0007268;GO:0048167
comp58818_c0_seq1	GO:0005215;GO:0006810;GO:0004970;GO:0005234;GO:0016020;GO:0004872;GO:0005216;GO:0006811;GO:0005267;GO:0006813;GO:0007268;GO:0048167
comp5884_c0_seq1	GO:0000166;GO:0017111;GO:0005524;GO:0008568
comp58847_c0_seq1	GO:0005216;GO:0006811;GO:0016020;GO:0007600
comp58847_c0_seq1	GO:0005216;GO:0006811;GO:0016020;GO:0007600
comp58849_c0_seq1	GO:0007600
comp58849_c0_seq1	GO:0007600
comp58851_c0_seq1	GO:0004553;GO:0005975;GO:0005509
comp58851_c0_seq1	GO:0004553;GO:0005975;GO:0005509
comp5886_c0_seq1	GO:0005622;GO:0006355;GO:0070410
comp5886_c0_seq1	GO:0005622;GO:0006355;GO:0070410
comp58864_c0_seq1	GO:0004594;GO:0005524;GO:0015937
comp58868_c0_seq1	GO:0005279;GO:0006865;GO:0016020
comp5887_c0_seq1	GO:0003723;GO:0006396;GO:0009982;GO:0004730
comp58875_c0_seq1	GO:0005198;GO:0005874;GO:0007018
comp58877_c0_seq1	GO:0003723;GO:0006412
comp58879_c0_seq1	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111;GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0017116;GO:0042623;GO:0042624;GO:0042625
comp5888_c0_seq1	GO:0005509
comp58889_c0_seq1	GO:0004890;GO:0005216;GO:0006811;GO:0016020;GO:0005230;GO:0016021;GO:0045211;GO:0030594;GO:0006810
comp58897_c0_seq1	GO:0003677;GO:0006355
comp58907_c0_seq1	GO:0047238;GO:0050510
comp5892_c0_seq1	GO:0004046
comp5893_c0_seq1	GO:0004219;GO:0006508
comp58939_c0_seq1	GO:0004197;GO:0004221;GO:0006511;GO:0004527;GO:0005622;GO:0004535
comp5894_c0_seq1	GO:0004516
comp5895_c0_seq1	GO:0003824;GO:0008152;GO:0004300;GO:0016509
comp58953_c0_seq1	GO:0004553;GO:0005975;GO:0004566
comp58967_c0_seq1	GO:0003956;GO:0006471
comp5898_c0_seq1	GO:0007049
comp5899_c0_seq1	GO:0016491
comp58997_c0_seq1	GO:0005272;GO:0006814;GO:0016020;GO:0015280;GO:0007600
comp58997_c0_seq1	GO:0005272;GO:0006814;GO:0016020;GO:0015280;GO:0007600
comp590_c0_seq1	GO:0004197;GO:0006508;GO:0008234;GO:0016946;GO:0004217
comp59001_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0016500
comp59016_c0_seq1	GO:0006118;GO:0016491;GO:0008115;GO:0050031
comp59028_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
comp5903_c0_seq1	GO:0004725
comp59032_c0_seq1	GO:0016905
comp5904_c0_seq1	GO:0004289;GO:0006508;GO:0000166;GO:0017111
comp59048_c0_seq1	GO:0003725;GO:0005622
