#Feature ID	taxonomy	Confidence
bae543d4cae0c76a09516a29f3bc54d2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fulvivirga; s__uncultured_bacterium	0.7315886776905157
453b4d559dfe78d7f15665dcaae1bc99	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Dictyopteris_undulata	0.9999860978570344
ffa3e27bb8e9b6a4a64d939f502e05c2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__uncultured_bacterium	0.8747850097737857
cb8ff74043125e5155ff15ab68bc924a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae	0.8359869608416681
b9bfb7c94f053939c82045e748063065	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__uncultured; g__uncultured; s__uncultured_Bacteroidetes	0.7660504049201469
712156f893d5a2f5783fcdb865fa9dbc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ekhidna; s__marine_metagenome	0.777816239268342
9c47505ab5fe3a3551460e99c9843260	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales	0.9395253062531789
a20988ddfb89ea74f02d0fa3520b48db	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__uncultured; s__Alteromonas_sp.	0.9766929233216702
d8282f90475070b3d7adcb21642d4c07	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS2b_marine_group	0.9999951412869761
e786c18a5b206329e629f697a103cef9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9989238561457681
8607e1f3be043d90d052e669777c0876	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Coeloseira_compressa	0.9996598678922338
ae1a6432694d9edc00614cd709bf5e7d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Porticoccaceae; g__C1-B045; s__uncultured_bacterium	0.8218180774751318
cfd2dc371870563c4f7bfe975dc2d300	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__uncultured; s__Acidimicrobidae_bacterium	0.7073178440331818
8812f6e31f444b8a869d2bbb6458b4bf	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured; s__uncultured_gamma	0.9223952348847105
fbfd65efd2119571aaca7ef2d32b20a1	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Phormidiaceae; g__Trichodesmium_IMS101	0.9999999924138592
271d09c26972fef2ca100a15e86434da	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Polysiphonia_sertularioides	0.988189088394975
c3262ad63a4a27c3eb7161c4f0963d91	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0000000000000087
8ef06fef89e30912186f54c082f2536c	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula	0.9999999257278676
2874266620331f5750b2dc36a4afed8f	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.999999999999987
88133c85763bf71184a41116ceaa92a4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_bacterium	0.8827065702756103
a25813a588f043d411086fb1f435e989	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__Fuerstia; s__uncultured_Planctomyces	0.9103247532388837
0c188bd53e778d67e5e7076ccae5b9d7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales	0.9342806852698987
0d287c6e6526d73bbd80b6b192efa034	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gilvibacter	0.9946069344353601
b570b4a5f974fa370a39b3989d0f47f7	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Ceramium_japonicum	0.9275355524855227
22d2f4da4bfcf0cef8bd0f56e55225e1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade; s__uncultured_gamma	0.9585885424834267
9091c3c04ad4020d325ed275fb3bb519	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.97885817275476
fccb58733555c789a713b56a9fd9a3a6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Erythrobacter	0.7712030878121127
6a68ce48ae6d19d8f1398064062ffe69	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__EF100-94H03; g__EF100-94H03	0.9999999999881867
05383493ef7c28df232b9fefc6c015ee	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured	0.9997856044549458
89349b28e275f20ff6b2a55550e91c70	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999912
48d7c4b9623025170ea6256790018c64	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Rubritalea; s__uncultured_bacterium	0.9999954191880008
037097d7c55fd3feb11c89dd5ba22ae1	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__Oligoflexales; g__Pseudobacteriovorax; s__uncultured_delta	0.9911856335490816
b096d819850fc66ac92b3239d045d18e	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Xenococcaceae; g__Xenococcus_PCC-7305	0.9999837656548903
29ab01881d4c716a91a6827383b0c9d7	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Microcystaceae	0.9999908528419899
7ced31e6301929c093655656c786dc72	d__Bacteria	0.9840756455422855
2556b1e2519afc0fa2407704ebe4e0bd	Unassigned	0.8972177098263457
81c5eff0fc44b6cfd5e7cdfb565334f9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__Kiloniella; s__Kiloniellaceae_bacterium	0.9999999930517731
aec4bf6316cb8feb713e8eef4c0f671a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__SAR116_clade; s__alpha_proteobacterium	0.9304354990886777
e20c5fe8ef903956b836ba423b7a6700	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42	0.9999967573165642
f7b810601dd87d78ef95b7f3d17d5bb7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999998580524969
c1885e9b47449679d41068fba08215b2	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Phormidesmiaceae; g__Acrophormium_PCC-7375; s__Leptolyngbya_sp.	0.8417936496548436
20fbb9ab398de8d757fdcdf4ace3480f	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999957
fb23e06ae2963cf022235a16284ae615	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.000000000000005
f30d8373c0a4faa58b9da9183db371c6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured; s__uncultured_gamma	0.8376358698819294
6095579bf9ca94226bab956d5bc357e5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aureitalea; s__Aureitalea_marina	0.9996697612987497
a2e2a4ea176c4203825b67290f5b192f	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Aureoumbra_lagunensis	0.9856069620662982
d5aad49928d77dec1e1331432b1fb2e6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Thalassolituus; s__Bacterioplanes_sanyensis	0.7171139179728558
0b74a18d35cd5dd8547fc061548bd97e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_bacterium	0.7469967446192743
6d2fbc20d36305d629369170fd2a9c05	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999856
9e6f9855d0ff81365ae74d4d112b1c06	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__uncultured_Planctomycetales	0.9921817885251458
f9034a23606a006b3bac9b4d410dda12	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Zeaxanthinibacter; s__uncultured_bacterium	0.9926432137749115
c013390658ea997501d2fe975113cd19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999999970214131
fd057f1ce81785cc121d87d4f24426ee	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Thalassotalea	0.9939070838770674
0e378558e667461aa7ec9271a96f6df3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.9971021951240538
d55e620762b39a6432c8af02ef4d8c6f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__uncultured_bacterium	0.9856480608091762
fa7623ed766bd603442e3b2466bd9002	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0000000000000109
e439dcba8dc754d3457cb2ee003403ad	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae	0.9998048926600199
5f80c3d3a18763dc2adb8d92290f866e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__uncultured; s__uncultured_bacterium	0.9715604879814231
ee340947c6cacd33a73fff095f22713b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__uncultured_bacterium	0.8206983813179586
baa50c0cde9f8cbd58b82b70425214a2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.9107152831203932
0abf8f643d9544e5f50193795605660c	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Cerasicoccus; s__Cerasicoccus_frondis	0.9941438870816041
d7bfa29d56756556c7b8be1c536b1ba1	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999911
e412610e521d5897dd208f97bfc055fc	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__Oligoflexales; g__Pseudobacteriovorax; s__uncultured_delta	0.9994801744145329
1f9f1670f26ff5af325dc7547ef224ba	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Phormidiaceae; g__Trichodesmium_IMS101; s__uncultured_bacterium	0.8169038778656689
75caefa0df8e0699a60f04fa154f0bba	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999999965239018
d047c013a0a14cd55870ddf539843b5e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicomonadaceae; g__Endozoicomonas	0.9999999634659746
f633f42fe31ff1d568ff3861c59cba4b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__Magnetospira; s__uncultured_Alphaproteobacteria	0.9934608670669176
6e258d49a1482575a4afbc17c7d0cbed	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicomonadaceae; g__Endozoicomonas	0.9999996608973389
8c7102077d01f5016fe1352b19e5120f	d__Bacteria	0.9587248958555636
dc88d7b29c56192d8e005049a8b82ac8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__Microscilla	0.9999999999623219
7e1b6355ae2710eb8611c99c37e2a284	d__Bacteria	0.945916846552783
63cfe802444bdb952d1ca3f9b0117a17	d__Bacteria	0.9287091941876572
63a4187710fde350f11cc0fde90b6e72	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Enterovibrio	0.9993949003899467
a1f6b322dde81fcf5d1f096c18d5849f	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Rubritalea	0.9999999960970002
46b83052b5e7299295d03dd76accb9ff	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Planoglabratella_opercularis	0.9883709780386032
f8ce86cf61c8a0400c8092d061497a61	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999999064014027
e4245e7d2850e8a6d08502d57327c264	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42; s__uncultured_delta	0.74515603625424
fe42b4fbf56fb3a7e8fe1b306691ea58	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.999998501929059
0c4a01c6c4650f56ca929796abd55b54	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia	0.996190708728333
527b2dbaeef37d9ae3959f8ed76966c6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9949186974721403
69b7d242edf7cba793be06d4a9e4c4fb	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; g__uncultured; s__uncultured_bacterium	0.9586626624551609
190e07f9b0490726f1b20fe533491d67	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured; s__uncultured_organism	0.9491367851422572
05838abb844d12bdbd7e05b8d4f52329	d__Bacteria; p__Myxococcota; c__Polyangia; o__Blfdi19; f__Blfdi19; g__Blfdi19; s__uncultured_bacterium	0.9214717724603807
2e254608e3336be73201d328090ca391	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_diatom	0.9318569920525274
107013a8c029f16946c1ac338153ac3d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Parvularculaceae; g__uncultured; s__uncultured_organism	0.973002547433915
f73b5c8dcb06be5a91ec25d8915162e9	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41	0.9999966552537017
c794dcfc2cfc4bf622a6b0a209c0f986	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella; s__Cladosiphon_okamuranus	0.9184288096398365
efb1d8fb6d44bcd74014b48bb70a05dd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella	0.9991520436902993
7b6aabfe619de78cf60501a3dce22a33	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter	0.9999494717234912
f367cf4d318898f71080aca57956b9ef	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales	0.9998090248151178
6f2076066414e42d9bbde0e16b9927d3	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Simkaniaceae; g__uncultured; s__metagenome	0.9835034661775168
5907e131c67cb1f3e38a9d623e2bf73e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae; g__uncultured; s__uncultured_bacterium	0.8969627566767393
45ea5cd97dda4c433004434388d0a523	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Lentimonas; s__uncultured_bacterium	0.9316235954200625
37fe7371a3b755e47a4f78600bf9a8cd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Francisellales; f__Francisellaceae; g__uncultured; s__uncultured_bacterium	0.9988727199877615
0ee9f715d482177ce094d0c361c8994d	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales	0.9979740848529727
5f3ea1229c94dbecbab2803345b7ca9b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicomonadaceae; g__Endozoicomonas; s__Acropora_cervicornis	0.9999999942788094
fce229d9b098dc6d6ba9cbb4307ea794	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira; s__uncultured_bacterium	0.9687821971908765
8d033c03e84b73f19f2bd095e4fdf48f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__AT-s3-44; f__AT-s3-44; g__AT-s3-44; s__uncultured_Alphaproteobacteria	0.9793839946286795
c71a62ee3b3ce649d55db2ddabae9837	d__Bacteria	0.9462000903362774
faffc0aa08189d64cecdd457254288c9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__uncultured; s__uncultured_bacterium	0.9831541301035743
a192a0e82ec39807e79fe8e4642a6528	d__Bacteria	0.9160647071383451
101637aba474a6614786486ad42acb11	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999990391529
f9a69388806fa7b1c1929e6f456a7857	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__uncultured; s__uncultured_organism	0.9941866310813694
fc74c865a2ff36dc87680bcc0c5b6a15	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999999990391708
fee98392659965d34395e923a2137c25	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured	0.9550221010110914
a93ed6de2f71e7eb1c29c1b0617f87bb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured	0.7004428580516809
0f4aaa031a4638feffe31f696eabd312	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999993367197417
92667eaa946d399a0c48f90bdd9bb29c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Thalassotalea; s__Thalassomonas_sp.	0.814718200784719
6834eb184eeea850c0031947916b6f6d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ekhidna; s__Ekhidna_sp.	0.8781621870945033
273b49f72620686b02cbc3032ff89e0b	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__uncultured_organism	0.8395989215984478
f4b71cadc705278c5bede3fb9dd1f32c	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Propionigenium; s__uncultured_bacterium	0.9971040398106811
8f67c703602eea09fed43bb287edd5ae	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Kaiserbacteria; f__Candidatus_Kaiserbacteria; g__Candidatus_Kaiserbacteria; s__uncultured_organism	0.9533552611735936
d4d35fc8dfda98ce3ac45c4698ea381b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999999260098215
05a590ab9dab3127e8434b80bbfcc324	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__Winogradskyella_aquimaris	0.9659329299102232
edb52ca92f26319a47cc193289c60da5	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Cyanobacteriaceae; g__Symphothece_PCC-7002; s__uncultured_bacterium	0.9180880402348779
f3fbc2f661d38c87017317526fcfd73b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__uncultured	0.999524920690313
af7a2dcfa613c92f439017fcf605b5fd	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Rubritalea; s__uncultured_bacterium	0.9999984434135349
2f65a212cbf0588a0809130a7e2e35dc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__uncultured_bacterium	0.8256459472778025
e8074ea5cae5baef76a7a6ad96be50de	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Methylacidiphilales; f__Methylacidiphilaceae; g__uncultured; s__uncultured_bacterium	0.999884227240844
c616b4ca91f8eaa52c18dd8a975a7e12	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade; s__uncultured_gamma	0.9450118937424502
a3244b58151f8190bd4c24f08f9881a4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Amoebophilaceae; g__uncultured; s__uncultured_Flexibacteraceae	0.999994250716199
b7267cdd2dc2a83488410a9b46bd8944	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0000000000000082
248abc31886798b2549c422363289499	d__Bacteria	0.9693456448198631
0fe4983272395624c4cc427fae006827	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured; s__Flexibacter_sp.	0.9901215360405536
86bb6657917db236c595b19a408330ba	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium	0.7537286988437676
a48de42e7b7b97cd47f30e0c956158b7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales	0.760301741078059
082c65ddda456cc2adca65147d330343	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Xenococcaceae; g__Chroococcidiopsis_PCC-6712; s__uncultured_cyanobacterium	0.9239543413932443
c308da35addf2a9874bc02b834eed5f2	d__Bacteria	0.9259400096579289
72006ca326e34fb808fe9d6b7a6a579a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__PS1_clade; g__PS1_clade	0.9957552066329579
9babe7f5c7d22b9031dbd6c22cd84aac	d__Bacteria	0.9266920471687006
777106983012f173bb6c16954bd7b6cf	d__Bacteria	0.9407368379512437
e38da756ce186c9bee106c5232da3077	d__Bacteria	0.9809825076702183
d0cc3c16652d6c06e25e38f1b60a5728	d__Bacteria	0.956290139080755
dc4df1eb72bdd6ca8ff46976d7862b21	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae	0.9999543937888428
93e080f77b5cd77f48c115e8f979b715	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.974376616867692
3743956301ef7a73dee3cf0ef2d68a09	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999284012
7b6c2ce9e8c2b342fd3fd29ee6249a96	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9888952667973514
b12801689a8772fd517d6272c3773a71	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__uncultured; s__uncultured_organism	0.9961709234891701
aa22baa2b6baba2fd4364eabfd9345e6	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium	0.8999752368747311
607aa4b7210569c4cbd4e667f5f13d24	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium	0.9321776773899774
5daf89156951edbfb5cb5830def5840f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella	0.9387702813479998
198eb1e431bea8f76e5710138b17bbe4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Nitrincolaceae; g__uncultured; s__uncultured_bacterium	0.9980607006091724
1e00729eede4277b94d3ce5444327fa1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__uncultured_bacterium	0.8224459602601288
c82d5e2b884ff48a760842019e519d58	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aureisphaera; s__Aureisphaera_galaxeae	0.9935793585123213
6ff3f2c8494c81ce9b7a9d802a659730	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella; s__uncultured_bacterium	0.7765022395602047
01b9e07708e571de0a7c897fdae54e1b	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999998131
de294d49e14ce8367acb96aefc2ec57b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Parvularculaceae; g__Parvularcula	0.9988131949742552
adc4ff97f911ce2be6db6a916e0b99a9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured; s__uncultured_organism	0.9018586861051161
59c73a72da0132bf7f972fe0b1ee55a6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Stappiaceae; g__Stappiaceae; s__uncultured_bacterium	0.9999998451887513
d6df31a84935d42a8c177384c2fcac50	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured; s__uncultured_Amaricoccus	0.8062132617082026
806a158b07382181a3dfae01f6134c0b	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Lotharella_oceanica	0.9663426648613098
